customer_id,address,postcode,state,country,property_valuation,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,Age,CLV
176,272 Montana Avenue,2021,NSW,Australia,8,Angelo,Clayal,Male,39,13/04/1992,Accountant I,Property,Mass Customer,N,No,10,32,6733.15
177,82520 Mifflin Drive,2333,NSW,Australia,5,Ondrea,Pablos,Female,25,09/11/1989,Professor,Financial Services,High Net Worth,N,No,4,34,11826.34
178,8 Dixon Parkway,2783,NSW,Australia,7,Matthieu,Bertelmot,Male,2,03/04/1967,,,Affluent Customer,N,No,8,57,3504.09
179,4 Dayton Terrace,2280,NSW,Australia,9,Esteban,Sewill,Male,23,11/05/1966,Environmental Tech,Manufacturing,High Net Worth,N,Yes,6,58,3168.84
180,216 Barnett Junction,4120,QLD,Australia,8,Trisha,Neasham,Female,16,17/09/1971,Web Designer III,Argiculture,Affluent Customer,N,No,14,52,7970.57
181,8256 Annamark Court,3638,VIC,Australia,1,Pavla,Braunle,Female,49,21/11/1982,Senior Editor,Manufacturing,Mass Customer,N,No,9,41,5663.9
182,83012 Dapin Lane,4300,QLD,Australia,4,Lydon,Dahlman,Male,99,20/11/1992,Sales Associate,Financial Services,Affluent Customer,N,Yes,7,31,9279.01
183,8 Haas Park,2074,NSW,Australia,10,Dannie,Hissie,Female,7,05/08/1997,Geologist III,Retail,Affluent Customer,N,No,3,26,5947.98
184,50 Meadow Ridge Way,2880,NSW,Australia,1,Nappie,Paolo,Male,40,13/12/1971,Marketing Manager,Manufacturing,High Net Worth,N,Yes,7,52,3734.88
185,3567 Northfield Lane,2430,NSW,Australia,5,Crosby,Walcot,Male,80,13/12/1979,,Property,Mass Customer,N,Yes,13,44,9254.28
186,0059 Brentwood Road,4560,QLD,Australia,7,Mireielle,Jeppe,Female,46,06/05/1974,Software Test Engineer I,Financial Services,Mass Customer,N,No,3,50,5550.85
187,0274 Oneill Alley,2088,NSW,Australia,10,Pincas,Ather,Male,97,28/01/1954,Structural Engineer,,Mass Customer,N,No,11,70,6898.79
188,4179 Carioca Terrace,2220,NSW,Australia,11,Audry,Seine,Female,54,22/06/1975,Safety Technician II,Property,High Net Worth,N,Yes,13,48,5126.07
189,59265 Sullivan Junction,3031,VIC,Australia,4,Umberto,Torricella,Male,73,19/07/1981,Safety Technician I,Financial Services,Affluent Customer,N,No,10,42,8633.69
190,7 Warbler Point,2250,NSW,Australia,9,Hayley,Girardengo,Female,42,04/02/1979,Registered Nurse,Health,Affluent Customer,N,No,10,45,3083.07
191,3 Buell Park,2261,NSW,Australia,7,Christopher,Heining,Male,22,27/04/1960,Help Desk Operator,,Affluent Customer,N,Yes,6,64,1065.03
192,0 Bay Center,3196,VIC,Australia,6,Goldi,Osler,Female,2,19/11/1978,Junior Executive,Health,Mass Customer,N,Yes,8,45,3836.29
193,10878 Waywood Way,4352,QLD,Australia,7,Foss,Hardes,Male,13,22/07/1964,Recruiting Manager,Manufacturing,Mass Customer,N,Yes,12,59,7368.36
194,362 Mayer Terrace,4680,QLD,Australia,5,Ursala,Ferrai,Female,4,16/11/1974,Web Developer III,Financial Services,Affluent Customer,N,No,10,49,4313.53
195,43 Upham Crossing,3143,VIC,Australia,9,Talyah,Rylatt,Female,34,14/11/1958,Project Manager,Manufacturing,Mass Customer,N,No,6,65,12479.46
196,0 Superior Drive,2747,NSW,Australia,8,Swen,Odhams,Male,90,22/02/1966,Programmer Analyst II,Manufacturing,High Net Worth,N,No,6,58,6346.61
197,8890 Golden Leaf Street,2063,NSW,Australia,12,Avis,,Female,32,27/01/1977,,,High Net Worth,N,No,5,47,8456.02
198,5484 Hagan Crossing,3021,VIC,Australia,7,Vanya,Gumb,Female,82,29/11/1981,Assistant Media Planner,Entertainment,Mass Customer,N,No,16,42,11648.85
199,7451 Jana Lane,2138,NSW,Australia,8,Verla,Alven,Female,61,13/02/1978,Junior Executive,Health,Mass Customer,N,Yes,21,46,4323.86
200,7 Havey Point,4005,QLD,Australia,2,Hube,Weald,Male,7,04/02/1957,Physical Therapy Assistant,Property,Affluent Customer,N,Yes,19,67,11117.36
201,32 Steensland Plaza,2233,NSW,Australia,9,Salem,Huie,Male,45,20/04/1966,Design Engineer,Manufacturing,Mass Customer,N,Yes,11,58,9167.38
202,107 Elmside Parkway,4811,QLD,Australia,5,Audie,Pillinger,Female,38,24/06/1963,Librarian,Entertainment,Affluent Customer,N,Yes,16,60,2511.82
203,2 Gina Junction,2085,NSW,Australia,11,Donovan,Conry,Male,71,13/01/1964,Senior Quality Engineer,Argiculture,Mass Customer,N,Yes,11,60,4376.26
204,4 Londonderry Lane,3084,VIC,Australia,10,Thorny,Hackworth,Male,56,01/10/1976,Editor,Financial Services,Mass Customer,N,No,5,47,11444
205,39716 Vera Junction,3170,VIC,Australia,9,Rolfe,Kellard,Male,18,01/12/1958,Administrative Assistant II,Financial Services,Mass Customer,N,Yes,6,65,6904.88
206,183 Ronald Regan Street,2066,NSW,Australia,9,Mari,Chevolleau,Female,98,19/07/1954,Statistician I,,Mass Customer,N,Yes,14,69,5633.81
207,2 Thierer Road,4113,QLD,Australia,8,Adena,Whyman,Female,9,10/08/1994,,,Mass Customer,N,No,7,29,4448.26
208,056 Stone Corner Alley,4078,QLD,Australia,7,Rutter,Excell,Male,57,31/10/1994,Office Assistant III,Property,High Net Worth,N,No,5,29,5158.98
209,528 Mandrake Crossing,2222,NSW,Australia,11,Udall,Bellard,Male,9,28/08/1957,Analog Circuit Design manager,,Affluent Customer,N,Yes,6,66,6093.48
210,19969 5th Parkway,3152,VIC,Australia,9,Albrecht,Thomasson,Male,50,18/11/1963,Assistant Manager,Property,Mass Customer,N,No,18,60,8805.2
211,78 Rockefeller Park,2159,NSW,Australia,10,Beitris,,Female,6,04/03/1974,VP Marketing,Manufacturing,Mass Customer,N,Yes,5,50,10073.76
212,417 Transport Trail,4503,QLD,Australia,4,Nanice,Ellse,Female,21,19/11/2001,Desktop Support Technician,IT,Affluent Customer,N,No,1,22,2429.8
213,6327 Lunder Crossing,4655,QLD,Australia,4,Lockwood,Exroll,Male,13,14/05/1996,Actuary,Financial Services,High Net Worth,N,Yes,6,28,13555.56
214,811 Tony Road,4220,QLD,Australia,9,Jeramie,Cellier,Male,82,29/11/1957,Food Chemist,Health,Mass Customer,N,No,6,66,6834.46
215,0 Northport Court,4012,QLD,Australia,3,Debera,Foxworthy,Female,37,24/06/1974,Assistant Professor,Retail,High Net Worth,N,Yes,18,49,8485.16
216,231 Havey Court,2153,NSW,Australia,10,Cinderella,Parcall,Female,12,12/01/1995,Quality Engineer,Financial Services,High Net Worth,N,Yes,7,29,5830.97
217,603 Kenwood Avenue,2070,NSW,Australia,11,Jeralee,Quartly,Female,63,09/12/1979,,Manufacturing,High Net Worth,N,No,16,44,11465.25
218,09040 Myrtle Parkway,2015,NSW,Australia,8,Stefa,Dunnan,Female,37,06/08/1993,Administrative Officer,Property,High Net Worth,N,Yes,8,30,4232.68
219,05241 Shelley Park,2776,NSW,Australia,8,Markus,Mughal,Male,9,25/11/1964,Database Administrator III,Health,Mass Customer,N,No,7,59,7915.57
220,7 Pankratz Point,3011,VIC,Australia,8,Jeniffer,Apark,Female,79,10/05/1954,Electrical Engineer,Manufacturing,High Net Worth,N,No,9,70,7458.69
221,51 Crescent Oaks Parkway,2761,NSW,Australia,8,Mara,Bloore,Female,14,10/03/1980,Tax Accountant,Manufacturing,Mass Customer,N,No,14,44,6729.84
222,49 Emmet Junction,2015,NSW,Australia,11,Nev,Larive,Male,89,03/09/1978,Clinical Specialist,Health,Mass Customer,N,No,16,45,2626.81
223,78 Surrey Place,2502,NSW,Australia,7,Ossie,Meaton,Male,13,26/11/1983,VP Sales,,Affluent Customer,N,Yes,14,40,9805.5
224,6236 Summerview Terrace,2110,NSW,Australia,12,Morgun,Girvan,Male,2,03/12/1967,Compensation Analyst,Financial Services,Affluent Customer,N,No,17,56,6209.46
225,682 Sheridan Avenue,2566,NSW,Australia,9,Brittaney,Pring,Female,84,11/03/1977,Pharmacist,Health,Affluent Customer,N,No,13,47,2416.13
226,04139 Delladonna Place,2519,NSW,Australia,7,Bondie,Letty,Male,96,11/11/1977,Database Administrator IV,Manufacturing,Mass Customer,N,No,20,46,1639.95
227,2 Scott Circle,2506,NSW,Australia,9,Wendall,McKeand,Male,99,14/08/1973,Accountant I,Entertainment,Mass Customer,N,No,18,50,5589.13
228,92253 Kensington Drive,2209,NSW,Australia,7,Lucia,Pickervance,Female,59,25/05/1986,Systems Administrator II,Manufacturing,High Net Worth,N,No,12,38,5178.17
229,93 Westend Terrace,2116,NSW,Australia,10,Vaughn,Lambis,Male,30,06/03/1966,,Property,High Net Worth,N,No,19,58,4473.07
230,4 5th Point,2075,NSW,Australia,11,Maegan,Scyone,Female,74,24/06/1954,Internal Auditor,Property,High Net Worth,N,No,11,69,11755.6
231,11667 Blackbird Street,2226,NSW,Australia,10,Basile,Winsor,Male,48,05/08/1995,Design Engineer,Financial Services,Mass Customer,N,Yes,3,28,5338.64
232,0 Sommers Circle,2145,NSW,Australia,9,Zaria,Koeppke,Female,94,11/11/1987,Professor,Retail,Mass Customer,N,No,12,36,4132.44
233,2 Northridge Street,2508,NSW,Australia,10,Art,Barwell,Male,34,08/08/1986,Environmental Tech,Property,Mass Customer,N,No,13,37,5218.62
234,816 Spohn Center,2036,NSW,Australia,10,Mead,Alpes,Female,71,12/08/1969,Chief Design Engineer,Retail,High Net Worth,N,No,12,54,11557.99
235,98 Service Court,2018,NSW,Australia,8,Leona,Phateplace,Female,30,26/12/1976,Social Worker,Health,Mass Customer,N,No,15,47,9629.61
236,6 Morning Park,3666,VIC,Australia,2,Tybalt,Gillingwater,Male,79,30/10/1954,Research Nurse,Health,Affluent Customer,N,No,14,69,5255.34
237,4263 Hanson Place,2021,NSW,Australia,11,Reginald,Dartan,Male,18,07/03/1974,Account Coordinator,Property,High Net Worth,N,Yes,11,50,7156.79
238,6159 Katie Street,2750,NSW,Australia,8,Max,Bilborough,Male,54,04/02/1984,Programmer III,,Mass Customer,N,Yes,14,40,5838.6
239,95 Eliot Street,4514,QLD,Australia,3,Wells,Pressman,Male,62,13/12/1992,Registered Nurse,Health,Affluent Customer,N,No,3,31,12986.13
240,0 Westend Park,2525,NSW,Australia,9,Gavin,Fawks,Male,49,28/07/1989,Administrative Assistant III,IT,High Net Worth,N,Yes,15,34,5689.53
241,39988 Porter Pass,4152,QLD,Australia,7,Quillan,Duigan,Male,94,09/05/1987,Quality Engineer,Entertainment,Mass Customer,N,No,20,37,3855.87
242,0796 Melody Park,2200,NSW,Australia,9,Taite,Droghan,Male,17,20/03/1992,Nurse,Property,Affluent Customer,N,No,8,32,7798.25
243,2914 Vahlen Lane,2250,NSW,Australia,8,Barbara,Croxley,Female,94,02/09/1976,Teacher,Manufacturing,High Net Worth,N,Yes,14,47,8818.38
244,65 Kinsman Trail,3023,VIC,Australia,6,Germayne,Sperry,Male,57,25/11/1974,,Retail,Affluent Customer,N,No,8,49,6290.66
245,07227 Hoard Terrace,3500,VIC,Australia,1,Noell,Grahlmans,Female,6,26/09/2001,Associate Professor,Financial Services,Affluent Customer,N,No,1,22,4855.26
246,25503 Evergreen Drive,4300,QLD,Australia,5,Binny,Whight,Female,63,28/02/1991,Technical Writer,Manufacturing,High Net Worth,N,No,9,33,9724.98
247,2 2nd Plaza,2283,NSW,Australia,4,Kristal,Joysey,Female,62,06/05/1983,Staff Accountant II,Financial Services,High Net Worth,N,Yes,13,41,9778.37
248,122 Melrose Drive,2102,NSW,Australia,10,Inger,Eskell,Female,76,15/04/1978,Clinical Specialist,Health,Affluent Customer,N,Yes,12,46,8902.16
249,37024 Anniversary Place,2204,NSW,Australia,11,D'arcy,Slay,Male,65,13/09/1992,Quality Control Specialist,IT,High Net Worth,N,No,9,31,6569.14
250,91141 Huxley Parkway,2040,NSW,Australia,10,Kristofer,,Male,53,15/04/1988,Legal Assistant,Health,Mass Customer,N,Yes,13,36,9866.27
251,04 Fallview Trail,2749,NSW,Australia,8,Mala,,Female,88,24/12/1977,VP Sales,Financial Services,Affluent Customer,N,Yes,10,46,3425
252,8029 Gulseth Center,2304,NSW,Australia,7,Anthea,Ruskin,Female,39,24/01/1983,Account Coordinator,Property,Mass Customer,N,Yes,13,41,5565.48
253,77248 Columbus Drive,2340,NSW,Australia,7,Amalee,Choak,Female,82,11/05/1997,Food Chemist,Health,Mass Customer,N,Yes,1,27,2932.39
254,0850 Schmedeman Drive,3580,VIC,Australia,1,Barbie,Rubi,Female,98,22/09/1961,Information Systems Manager,Retail,Mass Customer,N,No,14,62,9801.07
255,131 Northfield Parkway,3355,VIC,Australia,2,Keeley,Kruger,Female,2,15/01/1954,Desktop Support Technician,IT,Mass Customer,N,No,5,70,14949.91
256,5130 Manley Court,2287,NSW,Australia,7,Linell,Beadle,Female,16,07/05/1975,Director of Sales,Health,High Net Worth,N,Yes,21,49,5861.16
257,879 Coolidge Point,2324,NSW,Australia,5,Marissa,,Female,70,08/02/1966,Sales Associate,Manufacturing,Affluent Customer,N,Yes,19,58,7616.05
258,6759 Nevada Point,2323,NSW,Australia,6,Othella,Keher,Female,24,03/05/1992,Administrative Officer,Manufacturing,High Net Worth,N,No,9,32,4816.4
259,8208 Parkside Point,2320,NSW,Australia,6,Venita,Dymick,Female,70,22/07/1983,Senior Developer,Health,High Net Worth,N,Yes,3,40,5329.94
260,15 Straubel Way,4680,QLD,Australia,2,Farand,Marriner,Female,47,30/08/1979,Senior Quality Engineer,Health,High Net Worth,N,Yes,22,44,8587
261,7 Eastlawn Street,2346,NSW,Australia,1,Marve,Pryn,Male,74,15/10/1977,Structural Engineer,,Mass Customer,N,No,8,46,9137.67
262,42067 Duke Terrace,2031,NSW,Australia,10,Cordie,Petrelli,Male,97,23/12/1977,,Health,High Net Worth,N,Yes,10,46,4597.37
263,50 Everett Way,2064,NSW,Australia,9,Tonia,Leigh,Female,89,19/11/1985,Dental Hygienist,Health,High Net Worth,N,No,7,38,7902.84
264,454 Green Ridge Avenue,2176,NSW,Australia,10,Jedd,Spiby,Male,31,07/12/1977,Technical Writer,Health,Mass Customer,N,No,11,46,4018.37
265,19220 Evergreen Crossing,3195,VIC,Australia,9,Pennie,Stoile,Male,74,05/10/1965,Sales Representative,Retail,High Net Worth,N,Yes,18,58,4809.14
266,109 Tomscot Avenue,2010,NSW,Australia,10,Lelia,Garatty,Female,69,19/07/1989,Account Executive,Retail,Affluent Customer,N,No,18,34,4191.43
268,92 Lyons Place,2752,NSW,Australia,9,Kacie,Kidston,Female,60,18/10/1978,Chemical Engineer,Manufacturing,Mass Customer,N,No,10,45,5104.56
269,47 Jana Junction,3802,VIC,Australia,7,Zacherie,Grindley,Male,55,19/09/1954,Nurse Practicioner,Property,Mass Customer,N,Yes,9,69,5215.37
270,90173 Oneill Place,3071,VIC,Australia,10,Auberta,Roundtree,Female,38,10/12/1970,Budget/Accounting Analyst III,,Mass Customer,N,Yes,17,53,7413.61
271,6262 Elgar Avenue,4735,QLD,Australia,2,Doll,Burtwell,Female,51,13/02/1991,Financial Advisor,Financial Services,Mass Customer,N,No,4,33,2293.02
272,5668 Corscot Circle,2065,NSW,Australia,12,Arlie,Crean,Female,22,06/06/1987,Product Engineer,Retail,Mass Customer,N,Yes,1,36,7345.17
273,8 Texas Plaza,3081,VIC,Australia,9,Nevile,Abraham,Male,54,22/04/1963,Computer Systems Analyst IV,,Mass Customer,N,No,19,61,11372.24
274,32062 Oak Terrace,3205,VIC,Australia,8,Tessi,Hesse,Female,66,15/09/1976,Social Worker,Health,Mass Customer,N,Yes,14,47,2597.68
275,07158 Roth Pass,2165,NSW,Australia,4,Dud,,Male,7,27/07/1955,VP Sales,Health,High Net Worth,N,No,13,68,8902.17
276,370 Portage Parkway,3125,VIC,Australia,8,Goldi,Dwine,Female,47,25/03/1990,,Financial Services,Mass Customer,N,No,22,34,6112.08
277,19795 Bultman Circle,4214,QLD,Australia,8,Jehanna,Alvarado,Female,69,19/02/1956,VP Product Management,,High Net Worth,N,No,15,68,4539.22
278,3 Corscot Crossing,2030,NSW,Australia,12,Sydney,Georger,Male,22,30/07/1997,Executive Secretary,,Affluent Customer,N,Yes,4,26,1228.07
279,34 Kim Center,2036,NSW,Australia,11,Tamera,Hinckes,Female,0,09/09/1981,Web Designer I,Manufacturing,Mass Customer,N,No,11,42,3817.17
280,8 Starling Pass,2767,NSW,Australia,8,Welch,MacAllaster,Male,15,22/03/1995,Geologist I,,Affluent Customer,N,Yes,5,29,12587.58
281,36 Vidon Parkway,2798,NSW,Australia,6,Jeanette,Sizzey,Female,51,27/12/1972,Cost Accountant,Financial Services,High Net Worth,N,Yes,8,51,3537.46
282,8 Riverside Place,4211,QLD,Australia,5,Lauren,Curcher,Male,82,27/10/1989,VP Quality Control,Argiculture,High Net Worth,N,Yes,11,34,2565.84
283,28604 Bellgrove Circle,4508,QLD,Australia,6,Sari,Noye,Female,34,04/02/1991,Assistant Manager,Retail,Mass Customer,N,No,2,33,8380.59
284,2 Cottonwood Road,2032,NSW,Australia,11,Seth,Moorman,Male,38,11/04/1986,Financial Analyst,Financial Services,High Net Worth,N,Yes,9,38,5874.84
285,58 Parkside Hill,2117,NSW,Australia,12,Julee,Janovsky,Female,3,19/11/1977,Community Outreach Specialist,Manufacturing,Mass Customer,N,No,12,46,6725.29
286,747 Thackeray Circle,4551,QLD,Australia,7,Kiley,Canaan,Male,99,01/08/1989,Accounting Assistant II,Manufacturing,Affluent Customer,N,Yes,11,34,6402.06
287,5583 Prairie Rose Trail,2765,NSW,Australia,8,Hannie,Wodham,Female,41,06/05/1985,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,No,4,39,2083.94
288,071 Cardinal Point,3064,VIC,Australia,7,Ebenezer,Seedman,Male,71,08/09/1985,,Manufacturing,High Net Worth,N,No,9,38,3936.57
289,7169 North Lane,2023,NSW,Australia,9,Modestia,Lithgow,Female,43,12/04/1970,Clinical Specialist,Health,High Net Worth,N,No,10,54,11383.07
291,8207 Cascade Court,3810,VIC,Australia,5,Aime,Burston,Female,63,22/10/1971,Assistant Media Planner,Entertainment,Mass Customer,N,No,4,52,983.55
292,2 Brentwood Place,4151,QLD,Australia,8,Gelya,Gerant,Female,42,24/11/1961,VP Product Management,,Affluent Customer,N,Yes,9,62,8825.97
293,00 5th Lane,2830,NSW,Australia,2,Virgilio,Willcocks,Male,80,10/12/1989,Administrative Assistant III,Manufacturing,Mass Customer,N,Yes,20,34,5175.56
294,807 Beilfuss Crossing,3030,VIC,Australia,7,Magnum,Slowan,Male,39,01/04/1959,Recruiting Manager,,High Net Worth,N,No,5,65,8719.14
295,76 Graedel Street,4812,QLD,Australia,6,Lena,Chape,Female,64,26/12/1964,Database Administrator II,,Mass Customer,N,Yes,18,59,5956.46
296,29886 Crownhardt Crossing,2141,NSW,Australia,8,Marshal,Rathbone,Male,34,19/06/1972,,Health,High Net Worth,N,Yes,17,51,4016.36
297,1 Drewry Junction,3810,VIC,Australia,7,Cecile,MacLise,Female,33,27/04/1959,Electrical Engineer,Manufacturing,High Net Worth,N,No,16,65,5674.71
298,83 Brickson Park Drive,3029,VIC,Australia,8,Maurise,Lenglet,Male,69,15/08/1956,Engineer I,Manufacturing,High Net Worth,N,No,9,67,12420.52
299,95 Almo Junction,2173,NSW,Australia,9,Corabelle,Hartnell,Female,80,15/09/1956,Budget/Accounting Analyst I,Financial Services,Mass Customer,N,Yes,7,67,10296.12
300,08 Golf View Plaza,3199,VIC,Australia,9,Malachi,Hadcroft,Male,88,22/06/1956,Clinical Specialist,Health,Mass Customer,N,No,9,67,7003.74
301,6170 Buena Vista Way,2320,NSW,Australia,7,Hildy,Bilbrook,Female,54,10/10/1980,Developer IV,Manufacturing,High Net Worth,N,No,19,43,361.78
302,0 Orin Place,4506,QLD,Australia,7,Laurice,Colgrave,Female,32,27/03/1977,,Health,Mass Customer,N,No,13,47,2024.93
303,20924 Banding Crossing,2516,NSW,Australia,9,Shane,Smetoun,Female,59,15/08/1974,Assistant Professor,Argiculture,Mass Customer,N,Yes,14,49,3874.18
304,91193 Petterle Road,2035,NSW,Australia,11,Paddy,Mumbray,Male,36,27/03/1969,VP Marketing,Manufacturing,Mass Customer,N,Yes,15,55,7284.7
305,01459 Fremont Place,2747,NSW,Australia,4,Cris,Chellam,Female,1,17/03/1974,Financial Analyst,Financial Services,Mass Customer,N,No,11,50,6385.26
306,58 Spenser Circle,3030,VIC,Australia,3,Ruy,Adanet,Male,19,02/08/1973,Registered Nurse,Health,High Net Worth,N,No,18,50,1362.46
307,93 Lawn Park,3152,VIC,Australia,9,Ruben,Handlin,Male,55,18/08/1984,Clinical Specialist,Health,Affluent Customer,N,Yes,12,39,9818
308,5982 Mosinee Avenue,3340,VIC,Australia,5,Iver,Dobsons,Male,2,09/03/1983,Database Administrator I,IT,High Net Worth,N,No,4,41,7432.02
309,37006 Hoard Circle,3182,VIC,Australia,7,Maurizia,Ligerton,Female,53,02/10/1974,Clinical Specialist,Health,Mass Customer,N,Yes,21,49,5475.93
310,06 Corry Pass,2450,NSW,Australia,9,Myranda,Clowser,Female,0,13/02/1985,Account Coordinator,Financial Services,Mass Customer,N,Yes,18,39,9065.04
311,099 Nova Plaza,2227,NSW,Australia,10,Jaimie,Halms,Female,86,16/08/1957,Internal Auditor,Health,High Net Worth,N,No,12,66,7559.06
312,252 Mockingbird Plaza,2216,NSW,Australia,10,Garek,Prattin,Male,44,17/03/1958,Desktop Support Technician,Financial Services,Affluent Customer,N,Yes,6,66,7564.12
313,990 Kensington Park,3796,VIC,Australia,8,Theo,McKune,Male,70,22/12/1987,Operator,Manufacturing,Mass Customer,N,Yes,13,36,8979
314,706 Anniversary Alley,3064,VIC,Australia,3,Catie,Advani,Female,27,25/08/1962,Marketing Assistant,Retail,High Net Worth,N,Yes,5,61,6264.73
315,52 Corben Place,3197,VIC,Australia,10,Lisa,Odlin,Female,67,16/04/1958,Chief Design Engineer,Manufacturing,Affluent Customer,N,No,12,66,7677.51
316,4270 Loeprich Lane,3064,VIC,Australia,7,Genni,Larway,Female,72,01/06/1976,Environmental Specialist,Manufacturing,Mass Customer,N,Yes,10,47,3813.84
317,2 Clyde Gallagher Drive,2232,NSW,Australia,10,Elicia,Dahler,Female,26,10/02/1974,Automation Specialist II,Entertainment,Mass Customer,N,Yes,14,50,6692.47
318,671 American Ash Way,2365,NSW,Australia,2,Libbie,Castelin,Female,21,19/05/1969,Programmer III,Retail,Affluent Customer,N,Yes,18,55,9276.07
319,93 American Ash Avenue,2747,NSW,Australia,8,Madelle,Matteris,Female,32,11/10/1971,,Retail,Mass Customer,N,Yes,14,52,7051.54
